Bucketed Score,Intersection,Lat,Long,Raw Score,Accidents,Traffic
1.0,Laguardia Place & West 3rd Street,40.72931,-73.997886,0.0002,26,169772
1.0,East 86th Street & Henderson Place,40.775148,-73.945275,0.0002,1,6535
1.0,Riverside Drive & West 158th Street,40.8351053,-73.94546,0.0002,1,6571
1.0,Allen Street & East Houston Street,40.7228497,-73.9885783,0.0002,8,53177
1.0,6th Avenue & Spring Street,40.725513,-74.004031,0.0001,8,53497
1.0,Fulton Street & Pearl Street,40.7074502,-74.0040671,0.0001,8,54143
1.0,Henry Hudson Parkway,40.7815396,-73.9867833,0.0001,73,494230
1.0,Central Park West,40.7827173,-73.9712566,0.0001,38,259460
1.0,Murray Street & North End Avenue,40.715829,-74.015383,0.0001,1,6832
1.0,West Street,40.7305689,-74.0104027,0.0001,16,109697
1.0,1st Avenue,40.7475404,-73.9707624,0.0001,27,185859
1.0,2nd Avenue,40.7241854,-73.9909044,0.0001,4,27536
1.0,Freedom Place South & Thelonius Monk Circle,40.7745584,-73.9896525,0.0001,2,13781
1.0,East 38th Street & Tunnel Entrance Street,40.746941,-73.973193,0.0001,4,27584
1.0,20th Street Loop & East 20th Street,40.733105,-73.9753534,0.0001,5,34620
1.0,FDR Drive,40.7479456,-73.9682358,0.0001,71,492438
1.0,West 10th Street & West 4th Street,40.734252,-74.00297,0.0001,7,48757
1.0,Adam Clayton Powell Jr. Boulevard & West 120th Street,40.8057503,-73.9505698,0.0001,1,6993
1.0,East 82nd Street & Madison Avenue,40.7782718,-73.9607012,0.0001,21,148651
1.0,Avenue C & East 14th Street,40.7284597,-73.9756964,0.0001,72,512123
1.0,Broadway & West 113th Street,40.8061176,-73.9654027,0.0001,1,7155
1.0,East Broadway,40.7138283,-73.9929765,0.0001,1,7158
1.0,East 72nd Street & Madison Avenue,40.7717839,-73.9654336,0.0001,72,520008
1.0,East 73rd Street & Madison Avenue,40.7724629,-73.9649361,0.0001,28,202902
1.0,FDR Drive,40.7441991,-73.9713381,0.0001,37,268942
1.0,Sutton Place South,40.7554418,-73.9620783,0.0001,21,152945
1.0,Central Park West & West 75th Street,40.778168,-73.974532,0.0001,34,249277
1.0,Broadway & West 111th Street,40.8048633,-73.9663136,0.0001,1,7357
1.0,Riverside Drive,40.8082347,-73.9665386,0.0001,37,272905
1.0,Broadway & West 158th Street,40.834739,-73.9445661,0.0001,1,7379
1.0,Greene Street & West 4th Street,40.72918,-73.995812,0.0001,4,29791
1.0,FDR Drive,40.7406713,-73.9728988,0.0001,56,418097
1.0,Harlem River Drive,40.8001589,-73.9298866,0.0001,24,180376
1.0,East 96th Street & FDR Drive,40.7829774,-73.9440616,0.0001,10,75379
1.0,East End Avenue & Gracie Square,40.773622,-73.945728,0.0001,19,144343
1.0,East 49th Street & Madison Avenue,40.757232,-73.976045,0.0001,78,599954
1.0,East Houston Street & Ridge Street,40.7210433,-73.982108,0.0001,1,7719
1.0,Broadway & West 71st Street,40.7778531,-73.9819568,0.0001,4,31322
1.0,Broadway & East 10th Street,40.731738,-73.99146,0.0001,30,235281
1.0,East 37th Street & FDR Drive,40.7451712,-73.9709376,0.0001,16,125766
1.0,4th Avenue,40.7319645,-73.9902032,0.0001,25,197180
1.0,Greenwich Street & Morton Street,40.7310615,-74.0080099,0.0001,6,47439
1.0,East 8th Street & University Place,40.7316,-73.9947861,0.0001,18,143042
1.0,6th Avenue & Broome Street,40.724173,-74.004575,0.0001,1,8028
1.0,East 48th Street & Park Avenue,40.7558973,-73.9748157,0.0001,74,599644
1.0,Frankfort Street & Gold Street,40.710952,-74.003624,0.0001,4,32618
1.0,Robert F. Wagner Sr. Place,40.7092263,-74.0001918,0.0001,2,16406
1.0,Rector Place & South End Avenue,40.709333,-74.016765,0.0001,1,8215
1.0,Park Avenue Tunnel,40.7464679,-73.9817907,0.0001,75,618685
1.0,East 41st Street & Park Avenue,40.7515124,-73.9782649,0.0001,2,16505
1.0,Allen Street & East Houston Street,40.7229078,-73.9887918,0.0001,3,24862
1.0,East Houston Street & FDR Drive,40.7189977,-73.9750709,0.0001,80,670938
1.0,Riverside Drive & West 95th Street,40.7955204,-73.9759847,0.0001,50,419562
1.0,East 55th Street & Sutton Place South,40.756059,-73.961622,0.0001,18,152165
1.0,East 118th Street & Park Avenue,40.8006715,-73.9424264,0.0001,1,8575
1.0,Lincoln Tunnel Expressway,40.7562826,-73.9949618,0.0001,1,8586
1.0,Claremont Avenue & West 120th Street,40.8109353,-73.9630665,0.0001,15,129669
1.0,Adam Clayton Powell Jr. Boulevard & West 125th Street,40.8090045,-73.9484021,0.0001,12,103739
1.0,Avenue C & Avenue C Loop,40.729777,-73.9747418,0.0001,58,505419
1.0,Riverside Drive & West 104th Street,40.801054,-73.971224,0.0001,47,409946
1.0,Broadway,40.708594,-74.011012,0.0001,1,8847
1.0,FDR Drive,40.7153546,-73.9762897,0.0001,59,522547
1.0,Riverside Drive & West 108th Street,40.803652,-73.969337,0.0001,43,381661
1.0,Broadway & Columbus Avenue,40.7726333,-73.982295,0.0001,6,53313
1.0,Jersey Street & Lafayette Street,40.724403,-73.995882,0.0001,6,53435
1.0,FDR Drive,40.7809188,-73.9440144,0.0001,1,9024
1.0,East 35th Street & Tunnel Entrance Street,40.745174,-73.974748,0.0001,2,18073
1.0,East 116th Street & FDR Drive,40.7944363,-73.9316924,0.0001,5,45357
1.0,5th Avenue & 72nd Street Transverse,40.772461,-73.967039,0.0001,57,518136
1.0,5th Avenue,40.741921,-73.9893139,0.0001,6,54709
1.0,Allen Street & Pike Street,40.7146736,-73.9928573,0.0001,1,9260
1.0,Chambers Street & North End Avenue,40.7177122,-74.014069,0.0001,1,9382
1.0,Malcolm X Boulevard & West 120th Street,40.8046223,-73.9478956,0.0001,1,9396
1.0,1st Avenue & East 28th Street,40.7400362,-73.9762474,0.0001,8,75591
1.0,Trinity Place,40.7089803,-74.0121442,0.0001,1,9560
1.0,FDR Drive,40.7403027,-73.9731069,0.0001,32,307288
1.0,Bond Street & Lafayette Street,40.72664,-73.994129,0.0001,15,144596
1.0,Broadway & West 103rd Street,40.7991422,-73.9686501,0.0001,1,9712
1.0,East 43rd Street & Vanderbilt Avenue,40.7530981,-73.9778733,0.0001,13,127655
1.0,East 108th Street & Park Avenue,40.7941746,-73.9468068,0.0001,1,9873
1.0,Avenue D & East 6th Street,40.722498,-73.976893,0.0001,32,316079
1.0,Grove Street,40.7336973,-74.0016387,0.0001,1,9972
1.0,Edward M. Morgan Place & Riverside Drive,40.8351645,-73.9456209,0.0001,3,29942
1.0,Adam Clayton Powell Jr. Boulevard & Central Park North,40.7994053,-73.9552082,0.0001,1,9993
1.0,Broadway & West 61st Street,40.7697921,-73.9822548,0.0001,3,30183
1.0,FDR Drive,40.7161743,-73.9757318,0.0001,49,498548
1.0,Broadway & West 107th Street,40.8021615,-73.9676935,0.0001,1,10190
1.0,Avenue D,40.721277,-73.977788,0.0001,26,266728
1.0,Cathedral Parkway & Riverside Drive,40.8057097,-73.9681143,0.0001,36,369818
1.0,Riverside Drive & West 88th Street,40.7912484,-73.9794097,0.0001,38,390571
1.0,East 63rd Street & FDR Drive,40.7609129,-73.9572119,0.0001,32,330825
1.0,East 9th Street & University Place,40.732165,-73.994297,0.0001,24,250437
1.0,East 59th Street & Riverview Terrace,40.758037,-73.960182,0.0001,17,179269
1.0,Riverside Drive & West 86th Street,40.7899385,-73.9803693,0.0001,37,394860
1.0,Allen Street & Stanton Street,40.7215997,-73.9889981,0.0001,3,32058
1.0,Delancey Street & Williamsburg Bridge,40.717623,-73.9858325,0.0001,1,10803
1.0,East End Avenue & Gracie Terrace,40.772351,-73.946656,0.0001,24,260020
1.0,Amsterdam Avenue,40.7782561,-73.9818982,0.0001,2,21724
1.0,FDR Drive,40.7024287,-74.0090399,0.0001,18,195688
1.0,Avenue D & East 5th Street,40.721885,-73.977346,0.0001,24,262185
1.0,Delancey Street & Ridge Street,40.716953,-73.9842427,0.0001,1,10965
1.0,East 40th Street & Park Avenue,40.7508337,-73.9785767,0.0001,73,807256
1.0,Broadway & West 75th Street,40.7810582,-73.9814257,0.0001,3,33428
1.0,Broadway & West 104th Street,40.7998293,-73.9683196,0.0001,3,33495
1.0,East 106th Street & Park Avenue,40.7928715,-73.9477578,0.0001,1,11169
1.0,Canal Street & West Street,40.7258067,-74.01093,0.0001,7,78634
1.0,East 62nd Street & Queensboro Bridge Exit,40.7620792,-73.9619892,0.0001,7,79142
1.0,Front Street,40.7108766,-73.9823467,0.0001,12,136339
1.0,Central Park West,40.778805,-73.974067,0.0001,22,252823
1.0,East 83rd Street & East End Avenue,40.7729828,-73.9461966,0.0001,23,265050
1.0,Broadway & West 99th Street,40.7966222,-73.9704634,0.0001,1,11547
1.0,Laight Street & Varick Street,40.721815,-74.0064084,0.0001,2,23267
1.0,University Place & Washington Square North,40.7307232,-73.9955715,0.0001,10,117368
1.0,Broadway & West 102nd Street,40.7985082,-73.9691157,0.0001,1,11846
1.0,Washington Square East & West 4th Street,40.7295629,-73.9965691,0.0001,12,142727
1.0,East 8th Street & Lafayette Street,40.730045,-73.9910688,0.0001,20,237887
1.0,Pearl Street,40.7048603,-74.0088781,0.0001,1,12080
1.0,South Street,40.7018767,-74.0107988,0.0001,11,133182
1.0,1st Avenue & 1st Avenue Tunnel,40.7480485,-73.9703418,0.0001,15,181893
1.0,Bowery & East Houston Street,40.724192,-73.99251,0.0001,2,25038
1.0,Broadway & West 62nd Street,40.7706087,-73.9822655,0.0001,3,37701
1.0,9th Avenue & Lincoln Tunnel Expressway,40.755791,-73.9945744,0.0001,2,25222
1.0,Avenue D & East 3rd Street,40.720674,-73.978231,0.0001,33,421833
1.0,East Houston Street & Suffolk Street,40.7216662,-73.9847108,0.0001,2,25573
1.0,FDR Drive,40.7090266,-73.9968491,0.0001,21,268571
1.0,FDR Drive,40.7109349,-73.9805509,0.0001,36,465810
1.0,Broadway & West 68th Street,40.7755451,-73.9822819,0.0001,2,26042
1.0,East 21st Street & Gramercy Park West,40.7385287,-73.9864268,0.0001,1,13032
1.0,FDR Drive,40.7165061,-73.9756975,0.0001,40,522573
1.0,Avenue D & East 7th Street,40.723078,-73.976477,0.0001,20,262419
1.0,East 35th Street & FDR Drive,40.7438525,-73.9716438,0.0001,16,214719
1.0,East 56th Street & Sutton Place South,40.7566813,-73.9611629,0.0001,11,148397
1.0,Avenue D,40.723689,-73.97603,0.0001,19,262883
1.0,Avenue D & East 10th Street,40.724877,-73.975164,0.0001,19,263655
1.0,FDR Drive,40.70195,-74.0097733,0.0001,19,263828
1.0,Broadway & West 67th Street,40.7747352,-73.982312,0.0001,2,27878
1.0,Rivington Street & The Bowery,40.7216124,-73.9934649,0.0001,1,13977
1.0,East 25th Street & FDR Drive,40.737022,-73.9748642,0.0001,16,225673
1.0,FDR Drive,40.7064526,-74.002383,0.0001,14,197645
1.0,Claremont Avenue & West 122nd Street,40.812252,-73.962106,0.0001,9,127530
1.0,FDR Drive,40.7107361,-73.9816369,0.0001,25,359754
1.0,Riverside Drive,40.8069655,-73.9674322,0.0001,21,302963
1.0,East 81st Street & East End Avenue,40.7716972,-73.9471299,0.0001,18,261418
1.0,Avenue D & East 9th Street,40.724283,-73.975598,0.0001,18,262322
1.0,Hogan Place,40.715291,-74.000789,0.0001,1,14899
1.0,4th Avenue & East 10th Street,40.7312807,-73.9903509,0.0001,18,269275
1.0,Central Park South,40.7676993,-73.9810182,0.0001,4,60493
1.0,FDR Drive,40.7124485,-73.9777809,0.0001,35,530407
1.0,Broadway & West 100th Street,40.7972533,-73.9700079,0.0001,1,15232
1.0,6th Avenue & Church Street,40.7179523,-74.0055874,0.0001,2,30519
1.0,Henry Hudson Parkway,40.7836063,-73.9852813,0.0001,32,494191
1.0,East Houston Street & Elizabeth Street,40.7245054,-73.9934371,0.0001,3,46807
1.0,East 34th Street & FDR Drive,40.7431864,-73.9720776,0.0001,26,406960
1.0,Riverside Drive,40.7906174,-73.9798733,0.0001,25,391877
1.0,East 2nd Street & East Houston Street,40.7203966,-73.9799898,0.0001,5,79592
1.0,East Houston Street & Mulberry Street,40.7248795,-73.9949458,0.0001,1,16200
1.0,South Street,40.7031983,-74.0079887,0.0001,1,16311
1.0,Broadway & West 115th Street,40.8073825,-73.9644822,0.0001,1,16684
1.0,Greenwich Street & King Street,40.728195,-74.008724,0.0001,1,16690
1.0,Bowery & East 1st Street,40.7248794,-73.9922645,0.0001,3,50227
1.0,FDR Drive,40.7397659,-73.9729172,0.0001,16,268992
1.0,Front Street,40.710816,-73.983255,0.0001,8,136141
1.0,Malcolm X Boulevard & West 125th Street,40.8078108,-73.9455708,0.0001,6,102465
1.0,Avenue C,40.7313844,-73.9741088,0.0001,30,514882
1.0,Broadway & West 86th Street,40.7883609,-73.9766072,0.0001,3,52441
1.0,Riverside Drive & West 84th Street,40.7885135,-73.9810702,0.0001,23,402067
1.0,Fulton Street & Pearl Street,40.7078336,-74.0043255,0.0001,1,17893
1.0,East 67th Street & Park Avenue,40.767878,-73.9660272,0.0001,2,35843
1.0,1st Avenue,40.7493242,-73.9694314,0.0001,10,179684
1.0,Claremont Avenue & La Salle Street,40.814192,-73.960687,0.0001,7,125975
1.0,Holland Tunnel access & Varick Street,40.7237914,-74.006113,0.0001,1,18037
1.0,65th St Transverse & 65th Street Transverse,40.7688549,-73.9722363,0.0001,6,108511
1.0,Avenue C & East 13th Street,40.7277545,-73.9761797,0.0001,17,313560
1.0,Broadway & West 108th Street,40.8029849,-73.9677086,0.0001,1,18582
1.0,Riverside Drive & West 120th Street,40.811331,-73.964019,0.0001,14,260938
1.0,Riverside Drive,40.7966016,-73.9742831,0.0001,22,412147
1.0,East 71st Street,40.7652791,-73.9521298,0.0001,10,187587
1.0,Washington Square East,40.730155,-73.996063,0.0001,6,114260
1.0,East Houston Street,40.7190113,-73.9754354,0.0001,26,499682
1.0,East 64th Street & Park Avenue,40.7660886,-73.9676368,0.0001,4,77306
1.0,East 57th Street & Park Avenue,40.7616646,-73.9708574,0.0001,6,118958
1.0,FDR Drive,40.7093172,-73.9939847,0.0001,13,259097
1.0,Sullivan Street & West Houston Street,40.7277355,-74.0013494,0.0,3,60971
1.0,Laguardia Place & Washington Square South,40.7299438,-73.9973576,0.0,7,143276
1.0,East 80th Street & East End Avenue,40.7710722,-73.9475897,0.0,14,287699
1.0,Battery Place & Little West Street,40.7049176,-74.017352,0.0,1,21191
1.0,Allen Street & Delancey Street,40.7192589,-73.9902048,0.0,1,21283
1.0,West Houston Street,40.7283924,-74.0030987,0.0,1,21471
1.0,East 79th Street & East End Avenue,40.7704171,-73.9480717,0.0,17,367908
1.0,Riverside Drive & West 97th Street,40.7965204,-73.9740978,0.0,2,43543
1.0,East 59th Street & Park Avenue,40.7628767,-73.9696806,0.0,4,87427
1.0,FDR Drive,40.7551764,-73.9619239,0.0,34,747386
1.0,Malcolm X Boulevard & West 112th Street,40.7995066,-73.9516448,0.0,1,22107
1.0,Varick Street,40.7210964,-74.0065527,0.0,1,22596
1.0,East 63rd Street,40.7627218,-73.9615702,0.0,2,45205
1.0,N/A,40.7423342,-74.0085133,0.0,1,22606
1.0,FDR Drive,40.7210513,-73.9747141,0.0,27,611805
1.0,FDR Drive,40.7297305,-73.9722557,0.0,27,611808
1.0,Chrystie Street & Delancey Street,40.7200558,-73.9928369,0.0,1,22975
1.0,East 68th Street,40.7636637,-73.9539857,0.0,1,23008
1.0,Morningside Avenue & West 125th Street,40.81137,-73.954011,0.0,5,118722
1.0,Cooper Square & East 4th Street,40.7270585,-73.991472,0.0,3,72945
1.0,Avenue C,40.7349367,-73.9750094,0.0,19,472411
1.0,Avenue C & East 15th Street,40.7291508,-73.9752048,0.0,20,502639
1.0,West Street,40.7385169,-74.0101186,0.0,10,254724
1.0,Bleecker Street & Wooster Street,40.7276837,-73.9981746,0.0,1,25506
1.0,Riverside Drive & West 82nd Street,40.786917,-73.981229,0.0,15,386277
1.0,3rd Avenue & East 56th Street,40.7595572,-73.9679563,0.0,1,26089
1.0,Avenue C,40.7341993,-73.9748332,0.0,20,525590
1.0,Riverside Drive,40.7892565,-73.9808596,0.0,15,406346
1.0,97th Street Transverse,40.7917186,-73.9628103,0.0,4,108650
1.0,East 80th Street & Park Avenue,40.7762614,-73.9598777,0.0,3,81721
1.0,FDR Drive,40.7593476,-73.9582084,0.0,27,747114
1.0,West 14th Street,40.7409922,-74.0054494,0.0,1,27875
1.0,Broadway & West Houston Street,40.725502,-73.9967162,0.0,2,57986
1.0,Broadway & West 63rd Street,40.7714459,-73.9822732,0.0,1,29160
1.0,West Street,40.7077008,-74.0155122,0.0,2,58458
1.0,East 61st Street & Park Avenue,40.7641179,-73.9687667,0.0,3,89082
1.0,Riverside Drive,40.7927214,-73.9770841,0.0,14,428175
1.0,Riverside Drive,40.7917606,-73.9786893,0.0,13,397901
1.0,East 58th Street & Park Avenue,40.7622514,-73.9701425,0.0,3,96354
1.0,Frankfort Street,40.7106422,-74.0031167,0.0,1,32731
1.0,Broadway & West 85th Street,40.7876892,-73.9771797,0.0,1,32808
1.0,Avenue D & East 12th Street,40.726109,-73.974269,0.0,8,263482
1.0,East 77th Street & Park Avenue,40.7742658,-73.9613336,0.0,3,101603
1.0,Broadway & West 76th Street,40.7818019,-73.9811764,0.0,1,34058
1.0,East 37th Street & Tunnel Entrance Street,40.7463202,-73.9736421,0.0,2,70944
1.0,1st Avenue & East 125th Street,40.8017608,-73.9311972,0.0,5,180660
1.0,97th Street Transverse,40.7892723,-73.9569082,0.0,3,108570
1.0,Riverside Drive,40.787722,-73.9811501,0.0,11,410062
1.0,East 34th Street & Tunnel Entrance Street,40.744505,-73.975224,0.0,5,195888
1.0,MacDougal Street & West Houston Street,40.7281031,-74.0020998,0.0,1,39901
1.0,FDR Drive,40.738358,-73.9737798,0.0,18,720980
1.0,FDR Drive & West Street,40.7066286,-74.0162324,0.0,3,124800
1.0,West 14th Street,40.7409462,-74.0053437,0.0,1,42416
1.0,Spring Street & Varick Street,40.7256907,-74.0058541,0.0,1,43046
1.0,Broadway & West 91st Street,40.7915093,-73.974213,0.0,1,44361
1.0,East 54th Street & Park Avenue,40.7597285,-73.9722702,0.0,3,135345
1.0,Riverside Drive & West 90th Street,40.7921597,-73.9777035,0.0,9,408754
1.0,Oliver Street & Park Row,40.7135191,-73.9986811,0.0,2,93564
1.0,1st Avenue & Paladino Avenue,40.800458,-73.932153,0.0,2,94185
1.0,West 57th Street,40.7713355,-73.9939104,0.0,2,94326
1.0,East 28th Street & Park Avenue South,40.7432894,-73.9839979,0.0,9,430207
1.0,East 125th Street & Park Avenue,40.8051211,-73.9391872,0.0,2,95926
1.0,East 62nd Street & Park Avenue,40.7648371,-73.9685426,0.0,1,48065
1.0,Riverside Drive,40.786184,-73.981448,0.0,8,386502
1.0,East Houston Street & Mott Street,40.7247628,-73.994143,0.0,1,48441
1.0,Columbus Circle,40.7683169,-73.9822255,0.0,1,49300
1.0,Riverside Drive & West 80th Street,40.7855935,-73.9820114,0.0,10,504907
1.0,Bowery & East 3rd Street,40.7263629,-73.9917229,0.0,4,208456
1.0,65th Street Transverse,40.7717877,-73.9778045,0.0,2,108600
1.0,East 48th Street & Park Avenue,40.7559739,-73.9749987,0.0,4,220699
1.0,Thompson Street & West Houston Street,40.7273569,-74.0005768,0.0,1,56910
1.0,East 90th Street & Park Avenue,40.7826785,-73.9551956,0.0,1,56931
1.0,Chambers Street & West Street,40.7172418,-74.0130401,0.0,3,172505
1.0,East 37th Street & Park Avenue,40.7490283,-73.9800511,0.0,4,231921
1.0,86th Street Transverse Road,40.7815298,-73.9627815,0.0,2,116663
1.0,East 15th Street & Union Square East,40.7353127,-73.9898332,0.0,4,242641
1.0,Laguardia Place & West Broadway,40.7270081,-73.9998648,0.0,2,122029
1.0,Avenue D & East Houston Street,40.7200067,-73.9787167,0.0,8,505580
1.0,East 39th Street & Park Avenue,40.7502651,-73.979154,0.0,3,192649
1.0,Broadway & West 79th Street,40.783893,-73.9800838,0.0,1,70932
1.0,1st Avenue & East 28th Street,40.7401752,-73.9761435,0.0,1,73088
1.0,11th Avenue,40.7447675,-74.0084362,0.0,3,223278
1.0,East 78th Street,40.7696458,-73.9483958,0.0,3,224792
1.0,East 23rd Street & Park Avenue South,40.7401561,-73.9862811,0.0,5,380912
1.0,East 35th Street & Park Avenue,40.7477967,-73.9809529,0.0,3,231473
1.0,East Houston Street & Essex Street,40.7221619,-73.9863352,0.0,1,77491
1.0,East 87th Street & Park Avenue,40.7807974,-73.9565682,0.0,1,77926
1.0,East 82nd Street & Park Avenue,40.7775334,-73.9589496,0.0,1,81514
1.0,East Drive & Grand Army Plaza,40.7651235,-73.9730592,0.0,1,84675
1.0,East 25th Street & Park Avenue South,40.7414279,-73.9853527,0.0,4,342077
1.0,N/A,40.708495,-73.9993088,0.0,1,86144
1.0,East 125th Street,40.802694,-73.9334055,0.0,1,87286
1.0,72nd Street Transverse & East Drive,40.7731889,-73.9688589,0.0,1,87376
1.0,Park Avenue & Park Avenue Tunnel,40.7464008,-73.981756,0.0,1,89678
1.0,East Houston Street & Lafayette Street,40.7251507,-73.995285,0.0,1,89761
1.0,East 38th Street & Park Avenue,40.7496476,-73.9795985,0.0,2,185129
1.0,Avenue C,40.7309957,-73.9739875,0.0,6,567609
1.0,Pearl Street,40.7096039,-74.0015481,0.0,1,94632
1.0,East 29th Street & Park Avenue South,40.7439048,-73.9835405,0.0,5,474331
1.0,Riverside Drive,40.7958732,-73.9752976,0.0,4,383919
1.0,East 76th Street & Park Avenue,40.7736344,-73.9617942,0.0,1,96003
1.0,12th Avenue & West 34th Street,40.7569542,-74.0048039,0.0,3,297105
1.0,East 19th Street & Park Avenue South,40.7376997,-73.9880787,0.0,3,317482
1.0,East 55th Street & Park Avenue,40.7603668,-73.9718094,0.0,1,107556
1.0,East 86th Street & Park Avenue,40.7801304,-73.9570594,0.0,1,113370
1.0,4th Avenue,40.7310019,-73.9904097,0.0,1,119950
1.0,West 125th Street,40.811725,-73.954835,0.0,1,122562
