Bucketed Score,Intersection,Lat,Long,Raw Score,# Accidents,Traffic
4.0,Broadway & West 87th Street,40.7889211,-73.9758906,0.0002,8,35007
4.0,East 65th Street & Park Avenue,40.7667142,-73.9671748,0.0002,21,92002
4.0,Grand Street & Ludlow Street,40.7169719,-73.9899505,0.0002,3,13162
4.0,Morningside Drive,40.8047003,-73.9600673,0.0002,3,13179
4.0,Columbus Avenue & West 75th Street,40.7793645,-73.9773702,0.0002,8,35230
4.0,Broadway & West 91st Street,40.791438,-73.9740374,0.0002,9,39759
4.0,6th Avenue & West 41st Street,40.754177,-73.984596,0.0002,22,97270
4.0,East 15th Street & Irving Place,40.7346581,-73.9882867,0.0002,6,26560
4.0,Greenwich Street & Hubert Street,40.7214709,-74.0098819,0.0002,7,31063
4.0,Frederick Douglass Boulevard & West 113th Street,40.802488,-73.956778,0.0002,5,22200
4.0,2nd Avenue & East 64th Street,40.7637382,-73.9620616,0.0002,22,97887
4.0,8th Avenue & West 13th Street,40.7390619,-74.0030465,0.0002,4,17818
4.0,5th Avenue & East 8th Street,40.732255,-73.996351,0.0002,14,62402
4.0,East 29th Street & Park Avenue South,40.7439626,-73.9836775,0.0002,28,125301
4.0,East 73rd Street & Lexington Avenue,40.7710998,-73.9617136,0.0002,9,40299
4.0,East 40th Street & Madison Avenue,40.7515213,-73.9802215,0.0002,15,67309
4.0,9th Avenue & West 46th Street,40.7609858,-73.9907674,0.0002,25,112216
4.0,East 101st Street & Madison Avenue,40.790419,-73.951835,0.0002,10,44908
4.0,8th Avenue & West 35 Street,40.7528582,-73.9929759,0.0002,39,175163
4.0,8th Avenue & West 39th Street,40.75533,-73.991177,0.0002,42,188644
4.0,FDR Drive,40.7358393,-73.9751807,0.0002,8,35942
4.0,11th Avenue & West 57th Street,40.7702886,-73.9914181,0.0002,36,161755
4.0,East 17th Street & Union Square West,40.7371143,-73.9903427,0.0002,11,49443
4.0,Delancey Street & Orchard Street,40.7191093,-73.9897283,0.0002,3,13492
4.0,Franklin Street & Greenwich Street,40.7194446,-74.0102387,0.0002,4,18007
4.0,Thompson Street & Watts Street,40.723449,-74.00383,0.0002,3,13549
4.0,5th Avenue & East 46th Street,40.756032,-73.979024,0.0002,26,117563
4.0,Adam Clayton Powell Jr. Boulevard & West 111th Street,40.8000625,-73.9549552,0.0002,1,4525
4.0,West 79th Street & West End Ave.,40.7843497,-73.9811702,0.0002,22,99649
4.0,Manhattan Avenue & West 109th Street,40.8005822,-73.9600539,0.0002,4,18141
4.0,Desbrosses Street & Greenwich Street,40.7234428,-74.0095373,0.0002,1,4541
4.0,Mercer Street & Spring Street,40.723423,-73.999609,0.0002,8,36339
4.0,3rd Avenue & East 60th Street,40.7621859,-73.9661163,0.0002,38,172899
4.0,East 15th Street,40.733372,-73.985242,0.0002,1,4554
4.0,Church Street & Worth Street,40.7170848,-74.0062505,0.0002,10,45616
4.0,Columbus Avenue & West 61st Street,40.770478,-73.9838503,0.0002,8,36547
4.0,11th Avenue & West 43rd Street,40.7615047,-73.9978445,0.0002,31,141621
4.0,5th Avenue,40.779584,-73.961839,0.0002,6,27415
4.0,9th Avenue & West 59th Street,40.7692405,-73.9847774,0.0002,17,77720
4.0,Waverly Place,40.7332427,-74.0007095,0.0002,1,4579
4.0,5th Avenue & East 26th Street,40.743451,-73.988194,0.0002,15,68735
4.0,Dyckman Street,40.8672563,-73.9293463,0.0002,3,13750
4.0,Avenue B & East 10th Street,40.726866,-73.979906,0.0002,8,36711
4.0,Warren Street & West Street,40.7164234,-74.0129331,0.0002,15,68835
4.0,Bedford Street & Grove Street,40.732448,-74.005463,0.0002,2,9179
4.0,Manhattan Avenue & West 106th Street,40.798645,-73.9614743,0.0002,5,22951
4.0,Central Park West,40.7692746,-73.9810292,0.0002,12,55151
4.0,11th Avenue & West 45th Street,40.7627499,-73.9969249,0.0002,33,151743
4.0,Saint Nicholas Avenue & West 112th Street,40.799843,-73.952458,0.0002,5,23034
4.0,6th Avenue & Walker Street,40.7198568,-74.0051934,0.0002,12,55337
4.0,Amsterdam Avenue & West 88th Street,40.7889871,-73.9740595,0.0002,9,41584
4.0,East 66th Street & Lexington Avenue,40.7666073,-73.9649892,0.0002,17,78550
4.0,Avenue A & East 11th Street,40.728446,-73.98179,0.0002,9,41650
4.0,3rd Avenue & East 29th Street,40.7425859,-73.9804102,0.0002,23,106758
4.0,7th Avenue & West 30 Street,40.748469,-73.992463,0.0002,37,171800
4.0,Columbus Avenue & West 86th Street,40.7864873,-73.9721756,0.0002,25,116169
4.0,2nd Avenue & East 79th Street,40.7733383,-73.955044,0.0002,34,158270
4.0,Centre Street & Leonard Street,40.7157471,-74.0016907,0.0002,6,27985
4.0,Jackson Street & Madison Street,40.713555,-73.980853,0.0002,8,37324
4.0,5th Avenue & Doris C. Freedman Place,40.764898,-73.972553,0.0002,29,135319
4.0,Central Park West & West 97th Street,40.792384,-73.9641881,0.0002,15,70152
4.0,Allen Street & Broome Street,40.718269,-73.990716,0.0002,2,9359
4.0,Church Street & Vesey Street,40.7120904,-74.0101303,0.0002,8,37442
4.0,2nd Avenue & East 23rd Street,40.7378801,-73.9809087,0.0002,51,238716
4.0,7th Avenue & West 40th Street,40.7547554,-73.9878881,0.0002,25,117098
4.0,3rd Avenue & East 56th Street,40.7596067,-73.9680799,0.0002,29,136033
4.0,1st Avenue,40.7513683,-73.9679689,0.0002,4,18793
4.0,3rd Avenue & East 95th Street,40.7844958,-73.9498403,0.0002,8,37617
4.0,East 91st Street & Lexington Avenue,40.782682,-73.95326,0.0002,7,32929
4.0,East 8th Street & Mercer Street,40.7309542,-73.9932433,0.0002,5,23535
4.0,Broadway & West 29th Street,40.7460463,-73.9886202,0.0002,14,65929
4.0,East 62nd Street & York Avenue,40.7605433,-73.9583477,0.0002,59,278396
4.0,West 60th Street & West End Avenue,40.7722297,-73.9900092,0.0002,10,47242
4.0,5th Avenue & West 11th Street,40.734034,-73.99505,0.0002,15,70930
4.0,East 69th Street & Park Avenue,40.7692181,-73.9653473,0.0002,7,33225
4.0,East 42nd Street & Madison Avenue,40.7528022,-73.9792861,0.0002,38,180478
4.0,11th Avenue & West 52nd Street,40.7671047,-73.9937222,0.0002,14,66690
4.0,1st Avenue & East 106th Street,40.7896284,-73.9400642,0.0002,26,123923
4.0,10th Avenue & West 58th Street,40.7697676,-73.9880799,0.0002,20,95342
4.0,Broadway & West 212th Street,40.868482,-73.918561,0.0002,3,14330
4.0,8th Avenue & West 14th Street,40.7397447,-74.0024906,0.0002,56,267534
4.0,Christopher Street & Washington Street,40.7326715,-74.0086061,0.0002,4,19114
4.0,2nd Avenue & East 41st Street,40.749157,-73.972692,0.0002,11,52587
4.0,Greenwich Street & Rector Street,40.7079832,-74.0135999,0.0002,4,19142
4.0,Jane Street,40.738139,-74.003874,0.0002,3,14377
4.0,3rd Avenue & East 92nd Street,40.7826258,-73.9512052,0.0002,18,86365
4.0,West Broadway & Worth Street,40.7176679,-74.0075333,0.0002,5,24015
4.0,Greenwich Street & West 12th Street,40.73755,-74.006487,0.0002,2,9613
4.0,East 35th Street & Lexington Avenue,40.747068,-73.979238,0.0002,20,96343
4.0,Chambers Street & West Street,40.7171144,-74.0127588,0.0002,29,139933
4.0,12th Avenue & West 46th Street,40.7642389,-73.998495,0.0002,30,145015
4.0,Broadway & West 218th Street,40.87116,-73.914009,0.0002,2,9669
4.0,2nd Avenue & East 11th Street,40.7303818,-73.9863742,0.0002,15,72584
4.0,East 61st Street & Lexington Avenue,40.7634817,-73.9672707,0.0002,14,67786
4.0,1st Avenue & East 62nd Street,40.7614885,-73.9605889,0.0002,48,232629
4.0,9th Avenue & West 58th Street,40.7685835,-73.9852319,0.0002,15,72786
4.0,West 71st Street & West End Avenue,40.7791214,-73.9849974,0.0002,17,82679
4.0,10th Avenue & West 52nd Street,40.7659147,-73.9908872,0.0002,18,87632
4.0,3rd Avenue & East 48th Street,40.754561,-73.9716488,0.0002,19,92547
4.0,Bowery & East 2nd Street,40.7256194,-73.9919974,0.0002,12,58493
4.0,East 71st Street & York Avenue,40.7661776,-73.954238,0.0002,39,190266
4.0,Broadway,40.713618,-74.006753,0.0002,6,29276
4.0,Amsterdam Avenue,40.7735379,-73.9853328,0.0002,15,73277
4.0,2nd Avenue & East 80th Street,40.7740155,-73.9545593,0.0002,12,58641
4.0,5th Avenue & East 84th Street,40.7802227,-73.9613747,0.0002,10,48883
4.0,Eldridge Street & Rivington Street,40.7207678,-73.9906322,0.0002,1,4891
4.0,East 68th Street & Lexington Avenue,40.7678636,-73.9640743,0.0002,9,44026
4.0,2nd Avenue & East 94th Street,40.7829443,-73.9480373,0.0002,8,39135
4.0,Cathedral Parkway & Columbus Avenue,40.8017903,-73.9610568,0.0002,14,68529
4.0,Central Park West,40.771156,-73.979652,0.0002,8,39184
4.0,East 81st Street & Lexington Avenue,40.7762703,-73.9579394,0.0002,10,48990
4.0,Amsterdam Avenue & West 66th Street,40.7747952,-73.9844165,0.0002,16,78417
4.0,9th Avenue & West 24th Street,40.747164,-74.0008811,0.0002,12,58815
4.0,Riverside Drive,40.8659478,-73.9298529,0.0002,6,29429
4.0,Broadway & West 84th Street,40.7870136,-73.9775173,0.0002,8,39254
4.0,3rd Avenue & East 93rd Street,40.7832595,-73.9507426,0.0002,12,58910
4.0,West 218th Street,40.872116,-73.916278,0.0002,2,9819
4.0,West 74th Street & West End Ave.,40.7811281,-73.9835374,0.0002,7,34408
4.0,Hudson Street & Spring Street,40.7258538,-74.0075547,0.0002,11,54151
4.0,East 102nd Street & Madison Avenue,40.7910468,-73.9513728,0.0002,8,39449
4.0,East 67th Street & Madison Avenue,40.768594,-73.9677605,0.0002,8,39478
4.0,East 87th Street & York Avenue,40.7766012,-73.9466301,0.0002,9,44429
4.0,11th Avenue & West 15th Street,40.7431693,-74.0085372,0.0002,26,128565
4.0,3rd Avenue & East 28th Street,40.7419683,-73.9808564,0.0002,15,74190
4.0,East 53rd Street & Lexington Avenue,40.7583747,-73.9709918,0.0002,16,79314
4.0,3rd Avenue,40.7864975,-73.9483792,0.0002,3,14876
4.0,West 4th Street,40.732841,-74.002124,0.0002,2,9925
4.0,2nd Avenue & East 50th Street,40.754877,-73.96852,0.0002,24,119301
4.0,3rd Avenue & East 115th Street,40.797258,-73.940524,0.0002,6,29827
4.0,East 34th Street & Madison Avenue,40.747765,-73.982957,0.0002,25,124431
4.0,Mac Dougal Street & West 8th Street,40.732946,-73.997987,0.0002,4,19946
4.0,1st Avenue & East 29th Street,40.7406395,-73.9757972,0.0002,15,74846
4.0,3rd Avenue & East 49th Street,40.7551864,-73.9711944,0.0002,30,149876
4.0,5th Avenue & West 45th Street,40.755405,-73.979483,0.0002,32,159882
4.0,10th Avenue & West Street,40.7393541,-74.0096237,0.0002,7,34991
4.0,1st Avenue & East 120th Street,40.7985861,-73.9335218,0.0002,19,95043
4.0,Bedford Street & Morton Street,40.731003,-74.004626,0.0002,2,10037
4.0,14th Street Loop & Avenue A,40.730428,-73.9803529,0.0002,15,75322
4.0,Washington Street & West 10th Street,40.733401,-74.008554,0.0002,2,10057
4.0,Maiden Lane & William Street,40.7079881,-74.0080159,0.0002,3,15104
4.0,East 107th Street & Madison Avenue,40.794281,-73.949013,0.0002,4,20163
4.0,2nd Avenue & East 84th Street,40.7765623,-73.9527041,0.0002,15,75847
4.0,East 80th Street & Lexington Avenue,40.7756382,-73.9584018,0.0002,9,45535
4.0,Central Park West & West 93rd Street,40.789736,-73.9661079,0.0002,14,70834
4.0,2nd Avenue & East 53rd Street,40.756766,-73.967152,0.0002,32,162051
4.0,5th Avenue & West 27th Street,40.7440672,-73.9877451,0.0002,18,91452
4.0,3rd Avenue & East 31st Street,40.7438224,-73.9794966,0.0002,10,50816
4.0,East 17th Street & Union Square East,40.7365773,-73.9890626,0.0002,34,172879
4.0,6th Avenue & West 4th Street,40.731706,-74.000954,0.0002,25,127162
4.0,11th Avenue & West 41st Street,40.7601488,-73.9988039,0.0002,33,167895
4.0,East 60th Street & Madison Avenue,40.7642198,-73.9709542,0.0002,29,147589
4.0,Columbus Avenue & West 105th Street,40.7985659,-73.9633655,0.0002,6,30589
4.0,12th Avenue & West 24th Street,40.7502992,-74.0082725,0.0002,36,183875
4.0,Convent Avenue & West 141st Street,40.8221053,-73.948085,0.0002,7,35788
4.0,8th Avenue & West 38th Street,40.754707,-73.991633,0.0002,42,215080
4.0,Broadway & East 21st Street,40.7398464,-73.9895706,0.0002,20,102426
4.0,East 69th Street & Lexington Avenue,40.7684845,-73.9636198,0.0002,8,41070
4.0,Jackson Street,40.7122112,-73.9807172,0.0002,4,20569
4.0,Columbus Avenue,40.7698413,-73.9843207,0.0002,15,77342
4.0,Malcolm X Boulevard & West 128th Street,40.8096586,-73.9440006,0.0002,1,5159
4.0,West 65th Street & West End Avenue,40.7753835,-73.9877347,0.0002,10,51619
4.0,Avenue A & East Houston Street,40.7222803,-73.9862637,0.0002,27,139436
4.0,10th Avenue,40.7463948,-74.0051067,0.0002,7,36152
4.0,8th Avenue & West 23rd Street,40.7452952,-73.9984851,0.0002,40,206888
4.0,8th Avenue & West 4th Street,40.7383899,-74.0038576,0.0002,3,15525
4.0,East 24th Street & Lexington Avenue,40.7401675,-73.9842643,0.0002,6,31102
4.0,9th Avenue & West 44th Street,40.7597281,-73.9916837,0.0002,24,124611
4.0,6th Avenue & West 32nd Street,40.7485042,-73.988708,0.0002,36,187202
4.0,East 105th Street & Madison Avenue,40.792932,-73.95,0.0002,4,20806
4.0,East 93rd Street & Park Avenue,40.784671,-73.9540727,0.0002,5,26028
4.0,East Houston Street & Mulberry Street,40.7250176,-73.9948706,0.0002,6,31275
4.0,Spring Street & Wooster Street,40.724166,-74.001127,0.0002,5,26089
4.0,Convent Avenue & West 144th Street,40.8239713,-73.9467212,0.0002,1,5224
4.0,Broome Street & Mulberry Street,40.7204864,-73.9968212,0.0002,5,26123
4.0,Leonard Street & West Broadway,40.718269,-74.007052,0.0002,5,26143
4.0,5th Avenue & East 52nd Street,40.759787,-73.976289,0.0002,23,120350
4.0,2nd Avenue & East 77th Street,40.7720257,-73.9560108,0.0002,12,62841
4.0,7th Avenue South & Morton Street,40.731128,-74.004223,0.0002,4,20974
4.0,Barrow Street & Bedford Street,40.731836,-74.005107,0.0002,1,5244
4.0,3rd Avenue & East 94th Street,40.78389,-73.9502824,0.0002,10,52486
4.0,East 70th Street & Park Avenue,40.7698503,-73.9648861,0.0002,9,47302
4.0,East 49th Street & Lexington Avenue,40.75587,-73.97282,0.0002,20,105122
4.0,1st Avenue & East 100th Street,40.7870603,-73.9419364,0.0002,24,126176
4.0,Amsterdam Avenue & West 87th Street,40.7883489,-73.9745254,0.0002,9,47361
4.0,1st Avenue & East 63rd Street,40.7621165,-73.9601308,0.0002,38,200047
4.0,7th Avenue & West 29th Street,40.7478553,-73.9929106,0.0002,30,158023
4.0,Broadway & West 53rd Street,40.7633546,-73.9828256,0.0002,16,84344
4.0,Broad Street & Water Street,40.702959,-74.011505,0.0002,22,116033
4.0,Columbus Avenue & West 81st Street,40.7832429,-73.9745419,0.0002,15,79121
4.0,East 81st Street & Park Avenue,40.7769971,-73.9596574,0.0002,12,63378
4.0,7th Avenue & West 32nd Street,40.749706,-73.991563,0.0002,39,206571
4.0,Central Park West & West 63rd Street,40.770529,-73.980112,0.0002,7,37145
4.0,Leroy Street & Washington Street,40.730434,-74.00907,0.0002,5,26545
4.0,East 69th Street & Madison Avenue,40.7698455,-73.9668481,0.0002,8,42488
4.0,Union Square West,40.7365258,-73.9907376,0.0002,5,26583
4.0,Manhattan Avenue,40.7954638,-73.9638068,0.0002,3,15957
4.0,Church Street & Thomas Street,40.7165367,-74.0066844,0.0002,5,26633
4.0,Pearl Street & Peck Slip,40.708846,-74.002503,0.0002,11,58626
4.0,East 68th Street & York Avenue,40.7642983,-73.9556286,0.0002,29,154717
4.0,Desbrosses Street & Hudson Street,40.7232849,-74.0080097,0.0002,3,16016
4.0,2nd Avenue & East 4th Street,40.726188,-73.989429,0.0002,21,112133
4.0,3rd Avenue & East 27th Street,40.7413442,-73.9813061,0.0002,22,117648
4.0,Columbus Avenue & West 91st Street,40.7896744,-73.969851,0.0002,14,74870
4.0,Central Park West & West 66th Street,40.772417,-73.978728,0.0002,19,101705
4.0,Amsterdam Avenue & West 82nd Street,40.7850879,-73.9769058,0.0002,13,69619
4.0,3rd Avenue & East 24th Street,40.7394963,-73.9826645,0.0002,15,80363
4.0,Greenwich Street & Horatio Street,40.738754,-74.00646,0.0002,3,16088
4.0,East 104th Street & Madison Avenue,40.7922916,-73.9504666,0.0002,6,32180
4.0,9th Avenue & West 26th Street,40.7484206,-73.9999852,0.0002,12,64431
4.0,Thomas Street & West Broadway,40.717122,-74.007957,0.0002,2,10743
4.0,7th Avenue & West 28 Street,40.7472363,-73.9933621,0.0002,23,123737
4.0,Madison Street & Montgomery Street,40.7130715,-73.985056,0.0002,6,32349
4.0,West 92nd Street & West End Ave.,40.7927051,-73.9750902,0.0002,6,32364
4.0,7th Avenue & West 49th Street,40.7604656,-73.9837045,0.0002,49,264430
4.0,East 83rd Street & Park Avenue,40.7782719,-73.9587297,0.0002,9,48595
4.0,East 53rd Street & Park Avenue,40.7591042,-73.9727178,0.0002,31,167417
4.0,7th Avenue South & Charles Street,40.7350691,-74.0019694,0.0002,8,43228
4.0,Perry Street & Washington Street,40.734791,-74.008436,0.0002,1,5405
4.0,Avenue C & East 8th Street,40.7246931,-73.9784069,0.0002,10,54122
4.0,9th Avenue & West 55th Street,40.76661,-73.9866698,0.0002,17,92054
4.0,Broadway & West 72nd Street,40.7787994,-73.9821065,0.0002,13,70412
4.0,East 103rd Street & Madison Avenue,40.791675,-73.950917,0.0002,6,32505
4.0,Little West 12th Street & Washington Street,40.7403078,-74.0079577,0.0002,6,32514
4.0,Hudson Street & West 13th Street,40.7400297,-74.0053043,0.0002,8,43364
4.0,Columbus Avenue & West 87th Street,40.7871586,-73.971686,0.0002,13,70483
4.0,East 37th Street & Madison Avenue,40.7496686,-73.9815675,0.0002,14,76040
4.0,Broad Street,40.7040261,-74.011576,0.0002,5,27164
4.0,1st Avenue & East 117th Street,40.7966814,-73.934912,0.0002,18,98009
4.0,East 72nd Street & York Avenue,40.7668574,-73.9537436,0.0002,38,207122
4.0,Wall Street & William Street,40.706379,-74.009502,0.0002,3,16361
4.0,9th Avenue & West 51st Street,40.7641124,-73.9884895,0.0002,33,179992
4.0,11th Avenue & West 59th Street,40.7716213,-73.9904588,0.0002,13,70953
4.0,Central Park West,40.7954832,-73.9619051,0.0002,2,10921
4.0,97th Street Transverse & Central Park West,40.7916741,-73.9647071,0.0002,24,131313
4.0,MacDougal Street & Minetta Lane,40.7299867,-74.0004975,0.0002,5,27369
4.0,East 55th Street & Lexington Avenue,40.7596428,-73.9700754,0.0002,19,104231
4.0,7th Avenue & West 20th Street,40.742228,-73.997007,0.0002,16,87830
4.0,6th Avenue & West 21st Street,40.741617,-73.993739,0.0002,37,203236
4.0,5th Avenue & West 19th Street,40.7390885,-73.9913746,0.0002,12,65971
4.0,6th Avenue & West 30th Street,40.747277,-73.989617,0.0002,34,187278
4.0,West 84th Street & West End Ave.,40.7875673,-73.9788289,0.0002,9,49712
4.0,6th Avenue & West 28 Street,40.746038,-73.990518,0.0002,42,231991
4.0,East 68th Street & Madison Avenue,40.7692257,-73.9673032,0.0002,7,38682
4.0,East 21st Street & Park Avenue South,40.7389154,-73.9873494,0.0002,22,121686
4.0,East 28th Street & FDR Drive,40.739037,-73.9735603,0.0002,1,5547
4.0,11th Avenue & West 56th Street,40.7696238,-73.9919069,0.0002,16,88868
4.0,1st Avenue & East 60th Street,40.7602403,-73.9615093,0.0002,28,155650
4.0,Madison Avenue,40.7421387,-73.9870584,0.0002,7,38923
4.0,6th Avenue & Canal Street,40.7218356,-74.0052899,0.0002,4,22247
4.0,East 85th Street & Park Avenue,40.7795391,-73.9578075,0.0002,11,61222
4.0,7th Avenue & West 37th Street,40.752895,-73.989243,0.0002,26,144909
4.0,East 29th Street & Madison Avenue,40.7446233,-73.9852457,0.0002,16,89321
4.0,West Street,40.7094458,-74.0148642,0.0002,10,55829
4.0,Broadway & West 31 Street,40.7475512,-73.9883321,0.0002,16,89619
4.0,11th Avenue & West 46th Street,40.7633783,-73.9964573,0.0002,20,112049
4.0,6th Avenue & West 48th Street,40.758645,-73.981341,0.0002,38,212967
4.0,Columbus Avenue & West 96th Street,40.7928581,-73.9675289,0.0002,20,112305
4.0,Marginal Street,40.8203291,-73.9596517,0.0002,1,5637
4.0,1st Avenue & East 13th Street,40.7306534,-73.9830644,0.0002,17,96076
4.0,7th Avenue & West 57th Street,40.765521,-73.980036,0.0002,50,282659
4.0,7th Avenue & West 14th Street,40.738552,-73.999684,0.0002,52,294166
4.0,East 84th Street & Lexington Avenue,40.7781812,-73.9565451,0.0002,10,56606
4.0,Cabrini Boulevard,40.8490094,-73.9410558,0.0002,4,22646
4.0,Amsterdam Avenue & West 81st Street,40.7844628,-73.9773621,0.0002,20,113385
4.0,6th Avenue & White Street,40.7190194,-74.0051717,0.0002,9,51049
4.0,Park Terrace West & West 215th Street,40.870923,-73.917916,0.0002,2,11348
4.0,8th Avenue & West 41st Street,40.756567,-73.990276,0.0002,35,198646
4.0,Vestry Street & West Street,40.7229769,-74.0114958,0.0002,17,96586
4.0,Avenue A & East 9th Street,40.727261,-73.982657,0.0002,6,34118
4.0,East 26th Street & Park Avenue South,40.7421069,-73.9850243,0.0002,17,96915
4.0,Greenwich Street & Warren Street,40.7155991,-74.0111023,0.0002,8,45742
4.0,7th Avenue & West 33 Street,40.7503119,-73.9911201,0.0002,36,206389
4.0,Frederick Douglass Boulevard & West 112th Street,40.801858,-73.957238,0.0002,8,45921
4.0,9th Avenue & West 28 Street,40.7496496,-73.9990669,0.0002,15,86354
4.0,1st Avenue & East 34th Street,40.743782,-73.973512,0.0002,38,218961
4.0,3rd Avenue & East 66th Street,40.7659323,-73.9633881,0.0002,22,126801
4.0,10th Avenue & West 43rd Street,40.7603,-73.9949814,0.0002,24,138612
