Bucketed Score,Intersection,Lat,Long,Score,Accidents,Traffic
4.0,6th Avenue & Canal Street,40.7218356,-74.0052899,2.25,5,22247
4.0,Columbus Avenue,40.7812676,-73.9759823,2.24,6,26741
4.0,Columbus Avenue & West 90th Street,40.7890547,-73.9703031,2.24,14,62512
4.0,5th Avenue & West 31 Street,40.7465291,-73.9859541,2.24,26,116319
4.0,West 61st Street & West End Avenue,40.7728658,-73.9895487,2.23,10,44775
4.0,5th Avenue & East 56th Street,40.762293,-73.974457,2.23,30,134379
4.0,Frankfort Street & Park Row,40.7119161,-74.0060393,2.23,7,31392
4.0,Columbus Avenue & West 96th Street,40.7928581,-73.9675289,2.23,25,112305
4.0,Avenue A & East Houston Street,40.7222803,-73.9862637,2.22,31,139436
4.0,2nd Avenue & East 82nd Street,40.7752903,-73.9536285,2.22,15,67489
4.0,Hudson Street & Leroy Street,40.7302239,-74.0068382,2.21,5,22584
4.0,11th Avenue,40.7423524,-74.0086875,2.21,25,112958
4.0,Broadway & West 58th Street,40.7671189,-73.9817098,2.21,18,81343
4.0,8th Avenue & West 34th Street,40.7521959,-73.9934596,2.21,64,289734
4.0,7th Avenue & West 37th Street,40.752895,-73.989243,2.21,32,144909
4.0,Mosco Street & Mott Street,40.7145118,-73.9987971,2.21,6,27183
4.0,3rd Avenue & East 93rd Street,40.7832595,-73.9507426,2.21,13,58910
4.0,12th Avenue & West 46th Street,40.7642389,-73.998495,2.21,32,145015
4.0,East 86th Street & Park Avenue,40.7802344,-73.957306,2.21,13,58928
4.0,Broadway & West 27th Street,40.744533,-73.988869,2.2,19,86232
4.0,Mercer Street & Spring Street,40.723423,-73.999609,2.2,8,36339
4.0,Broadway & West 104th Street,40.7997378,-73.9681077,2.2,7,31835
4.0,Chatham Square & Oliver Street,40.7134431,-73.9985204,2.2,21,95530
4.0,9th Avenue & West 58th Street,40.7685835,-73.9852319,2.2,16,72786
4.0,Columbus Avenue,40.7698413,-73.9843207,2.2,17,77342
4.0,Amsterdam Avenue & West 83rd Street,40.7857321,-73.9764355,2.2,23,104650
4.0,East 68th Street & York Avenue,40.7642983,-73.9556286,2.2,34,154717
4.0,Rector Street & West Street,40.7084945,-74.0151971,2.2,13,59195
4.0,East 15th Street,40.733372,-73.985242,2.2,1,4554
4.0,1st Avenue & East 19th Street,40.7344252,-73.9803078,2.19,12,54724
4.0,3rd Avenue & East 32nd Street,40.7444569,-73.9790376,2.19,9,41067
4.0,6th Avenue & West 32nd Street,40.7485042,-73.988708,2.19,41,187202
4.0,Pearl Street & Saint James Place,40.7101928,-74.0011123,2.19,30,137033
4.0,Broadway & West 83rd Street,40.7863933,-73.9780019,2.19,16,73146
4.0,Broadway & West 68th Street,40.7754424,-73.98206,2.18,7,32063
4.0,2nd Avenue & East 17th Street,40.7342632,-73.9835474,2.18,21,96298
4.0,East 54th Street & Lexington Avenue,40.7590024,-73.970533,2.18,18,82728
4.0,8th Avenue & West 23rd Street,40.7452952,-73.9984851,2.18,45,206888
4.0,East 29th Street & Lexington Avenue,40.7432609,-73.982012,2.17,19,87392
4.0,7th Avenue & West 27th Street,40.746618,-73.993813,2.17,22,101238
4.0,7th Avenue & West 26th Street,40.746004,-73.994262,2.17,28,129078
4.0,8th Avenue & West 41st Street,40.756567,-73.990276,2.16,43,198646
4.0,Washington Street & West 12th Street,40.737554,-74.008206,2.16,3,13910
4.0,West 101st Street & West End Avenue,40.7984506,-73.9708877,2.16,2,9277
4.0,Central Park West & West 63rd Street,40.770529,-73.980112,2.15,8,37145
4.0,Greenwich Street & Harrison Street,40.7188019,-74.0103515,2.15,7,32590
4.0,8th Avenue & West 46th Street,40.7597869,-73.9879285,2.15,52,242368
4.0,Amsterdam Avenue & West 85th Street,40.7870013,-73.9755091,2.15,12,55938
4.0,West 73rd Street & West End Ave.,40.7804956,-73.9839855,2.13,8,37582
4.0,Barrow Street & Washington Street,40.731873,-74.008784,2.12,4,18843
4.0,East 84th Street & Lexington Avenue,40.7781812,-73.9565451,2.12,12,56606
4.0,East 69th Street & Madison Avenue,40.7698455,-73.9668481,2.12,9,42488
4.0,East 34th Street & Lexington Avenue,40.746402,-73.979724,2.12,30,141627
4.0,3rd Avenue & East 50th Street,40.7558176,-73.9707356,2.12,27,127540
4.0,6th Avenue & West 21st Street,40.741617,-73.993739,2.12,43,203236
4.0,7th Avenue & West 22nd Street,40.743431,-73.996129,2.12,16,75638
4.0,Broadway & West 122nd Street,40.8118101,-73.9610595,2.12,3,14184
4.0,11th Avenue,40.7501781,-74.0060705,2.11,9,42696
4.0,East 69th Street & Park Avenue,40.7692181,-73.9653473,2.11,7,33225
4.0,6th Avenue & West 38th Street,40.752317,-73.985947,2.11,29,137756
4.0,65th Street Transverse & Central Park West,40.771782,-73.979193,2.1,23,109541
4.0,Greenwich Street & Perry Street,40.735002,-74.00698,2.1,5,23820
4.0,2nd Avenue & East 53rd Street,40.756766,-73.967152,2.1,34,162051
4.0,5th Avenue & East 54th Street,40.76104,-73.975373,2.1,23,109687
4.0,8th Avenue & West 14th Street,40.7397447,-74.0024906,2.09,56,267534
4.0,East 62nd Street & Park Avenue,40.7647425,-73.9683181,2.09,15,71803
4.0,East 27th Street & Park Avenue South,40.7427268,-73.9845756,2.09,26,124523
4.0,West Street & West Thames Street,40.7077457,-74.0157754,2.09,27,129321
4.0,2nd Avenue & East 21st Street,40.7366007,-73.9818452,2.09,29,139001
4.0,2nd Avenue & East 29th Street,40.7416532,-73.9781921,2.09,18,86303
4.0,5th Avenue & 97th Street Transverse,40.7885847,-73.9552767,2.08,8,38376
4.0,Broadway,40.719153,-74.002091,2.08,5,24001
4.0,Beekman Street & Park Row,40.7117008,-74.0069661,2.08,5,24011
4.0,3rd Avenue & East 109th Street,40.7935046,-73.9432642,2.08,5,24018
4.0,East 61st Street & York Avenue,40.759913,-73.958809,2.08,39,187504
4.0,Grand Street & Madison Street,40.713808,-73.9794152,2.08,6,28866
4.0,2nd Avenue & East 81st Street,40.7746458,-73.9540995,2.08,11,52980
4.0,Hudson Street & West 13th Street,40.7400297,-74.0053043,2.08,9,43364
4.0,East 33rd Street & Madison Avenue,40.747098,-73.983443,2.08,8,38553
4.0,Amsterdam Avenue & West 104th Street,40.7991294,-73.9666552,2.07,6,28916
4.0,9th Avenue & Gansevoort Street,40.739405,-74.006449,2.07,7,33794
4.0,Broad Street & Water Street,40.702959,-74.011505,2.07,24,116033
4.0,8th Avenue & West 48th Street,40.7610365,-73.9870177,2.07,31,149940
4.0,Amsterdam Avenue & West 59th Street,40.7704128,-73.9876103,2.07,22,106490
4.0,East 92nd Street & Park Avenue,40.7840339,-73.9545364,2.07,6,29055
4.0,Church Street & White Street,40.7188593,-74.0048352,2.06,4,19381
4.0,7th Avenue & West 12th Street,40.7372222,-74.0006278,2.06,22,106644
4.0,1st Avenue & First Avenue Loop,40.7338367,-73.9807314,2.06,14,67902
4.0,Central Park West & West 109th Street,40.7999881,-73.958632,2.06,2,9705
4.0,East 27th Street & Lexington Avenue,40.7420239,-73.9829135,2.06,19,92218
4.0,East 83rd Street & Park Avenue,40.7782719,-73.9587297,2.06,10,48595
4.0,Grand Street,40.7162022,-73.9875305,2.06,4,19448
4.0,1st Avenue & East 60th Street,40.7602403,-73.9615093,2.06,32,155650
4.0,Madison Avenue,40.7421387,-73.9870584,2.06,8,38923
4.0,8th Avenue & West 35 Street,40.7528582,-73.9929759,2.06,36,175163
4.0,5th Avenue & West 53rd Street,40.760418,-73.975831,2.05,29,141428
4.0,West Broadway & West Houston Street,40.7268923,-73.9999617,2.05,20,97740
4.0,East 65th Street & Madison Avenue,40.7673451,-73.9686697,2.05,18,88000
4.0,East 68th Street & Lexington Avenue,40.7678636,-73.9640743,2.04,9,44026
4.0,West 75th Street & West End Ave.,40.7817679,-73.9830719,2.04,8,39232
4.0,Broadway & West 30th Street,40.7468087,-73.9884802,2.03,12,58973
4.0,Hudson Street & Spring Street,40.7258538,-74.0075547,2.03,11,54151
4.0,East Broadway & Jefferson Street,40.7141864,-73.9886964,2.03,2,9853
4.0,Greenwich Street & Vestry Street,40.7227945,-74.009651,2.03,5,24667
4.0,East 38th Street & Madison Avenue,40.750282,-73.981123,2.03,15,74024
4.0,12th Avenue & West 34th Street,40.7570558,-74.0050279,2.02,67,331037
4.0,East 90th Street & Lexington Avenue,40.782055,-73.9537187,2.02,8,39625
4.0,1st Avenue & East 17th Street,40.7332587,-73.9811531,2.01,10,49674
4.0,Broadway & Fulton Street,40.710887,-74.009063,2.01,7,34796
4.0,2nd Avenue & East 35th Street,40.745442,-73.975394,2.01,38,189184
4.0,1st Avenue & East 29th Street,40.7406395,-73.9757972,2.0,15,74846
4.0,Greenwich Street & Jane Street,40.738139,-74.00647,2.0,3,14972
4.0,East 97th Street & Madison Avenue,40.787901,-73.953672,2.0,18,89967
4.0,Bleecker Street & Thompson Street,40.7284251,-73.9996723,2.0,15,75050
4.0,East 109th Street & Madison Avenue,40.7955419,-73.9480943,2.0,5,25055
4.0,7th Avenue & West 38th Street,40.753517,-73.988787,2.0,32,160379
4.0,1st Avenue & East 116th Street,40.7959869,-73.9354207,1.99,24,120708
4.0,6th Avenue & Walker Street,40.7198568,-74.0051934,1.99,11,55337
4.0,2nd Avenue & East 84th Street,40.7765623,-73.9527041,1.98,15,75847
4.0,5th Avenue,40.775677,-73.964687,1.98,5,25285
4.0,West 103rd Street & West End Avenue,40.7996987,-73.9699736,1.98,2,10117
4.0,Avenue C & East 7th Street,40.7240764,-73.9788469,1.98,11,55651
4.0,7th Avenue & West 46th Street,40.7585867,-73.9850867,1.98,56,283355
4.0,Amsterdam Avenue & West 73rd Street,40.7792635,-73.9811523,1.97,11,55731
4.0,Broadway & Cedar Street,40.708797,-74.010846,1.96,2,10184
4.0,2nd Avenue & East 79th Street,40.7733383,-73.955044,1.96,31,158270
4.0,East 61st Street & Madison Avenue,40.7648423,-73.9704968,1.95,10,51181
4.0,8th Avenue & West 38th Street,40.754707,-73.991633,1.95,42,215080
4.0,12th Avenue & West 40th Street,40.7607126,-74.0020624,1.95,46,235933
4.0,Amsterdam Avenue & West 91st Street,40.7908684,-73.9726862,1.95,9,46208
4.0,3rd Avenue & East 48th Street,40.754561,-73.9716488,1.94,18,92547
4.0,Broadway & West 114th Street,40.8066676,-73.964761,1.94,8,41160
4.0,East Broadway & Samuel Dickstein Plaza,40.7145182,-73.9847319,1.93,1,5168
4.0,Amsterdam Avenue & West 74th Street,40.7799234,-73.9806754,1.93,11,56872
4.0,2nd Avenue & East 11th Street,40.7303818,-73.9863742,1.93,14,72584
4.0,Harlem River Drive,40.8085916,-73.9347021,1.92,1,5195
4.0,Bleecker Street & Perry Street,40.735304,-74.004932,1.92,2,10397
4.0,West 70th Street & West End Avenue,40.778488,-73.9854454,1.92,21,109219
4.0,Montgomery Street & Water Street,40.7112289,-73.9847868,1.92,3,15633
4.0,Frederick Douglass Boulevard & Saint Nicholas Avenue,40.80778,-73.952917,1.92,1,5213
4.0,Spring Street & Wooster Street,40.724166,-74.001127,1.92,5,26089
4.0,East 38th Street & Park Avenue,40.7495663,-73.9794069,1.92,11,57432
4.0,Leonard Street & West Broadway,40.718269,-74.007052,1.91,5,26143
4.0,Barrow Street & Bedford Street,40.731836,-74.005107,1.91,1,5244
4.0,9th Avenue & West 21st Street,40.7452231,-74.002304,1.9,9,47268
4.0,12th Avenue & West 24th Street,40.7502992,-74.0082725,1.9,35,183875
4.0,East 70th Street & Park Avenue,40.7698503,-73.9648861,1.9,9,47302
4.0,East 92nd Street & Lexington Avenue,40.7833024,-73.9528059,1.9,10,52671
4.0,6th Avenue & West 44th Street,40.7561419,-73.9831666,1.9,39,205560
4.0,Avenue A & East 4th Street,40.724269,-73.984837,1.89,16,84441
4.0,3rd Avenue & East 53rd Street,40.7576937,-73.9693722,1.89,39,205875
4.0,3rd Avenue & East 46th Street,40.7533087,-73.9725589,1.89,17,89875
4.0,Centre Street,40.7142983,-74.0026161,1.89,2,10596
4.0,7th Avenue & West 45th Street,40.7579634,-73.9855335,1.89,60,318223
4.0,Columbus Avenue & West 84th Street,40.7851655,-73.9731396,1.88,18,95494
4.0,Rutgers Slip & South Street,40.7101314,-73.9897846,1.88,6,31840
4.0,East 42nd Street & Madison Avenue,40.7528022,-73.9792861,1.88,34,180478
4.0,Broadway & West 121st Street,40.8111851,-73.9615185,1.88,3,15963
4.0,7th Avenue & West 53rd Street,40.7629646,-73.9818975,1.88,27,143786
4.0,5th Avenue & West 45th Street,40.755405,-73.979483,1.88,30,159882
4.0,Reade Street & West Broadway,40.7160188,-74.0088192,1.87,4,21336
4.0,5th Avenue & 65th St Transverse,40.768646,-73.969825,1.87,13,69382
4.0,East 85th Street & Lexington Avenue,40.7788122,-73.9560833,1.87,9,48057
4.0,1st Avenue & East 34th Street,40.743782,-73.973512,1.87,41,218961
4.0,Central Park West & West 66th Street,40.772417,-73.978728,1.87,19,101705
4.0,11th Avenue & West 15th Street,40.7431693,-74.0085372,1.87,24,128565
4.0,East 41st Street & Tudor City Place,40.7484063,-73.9709149,1.87,2,10717
4.0,Peck Slip & South Street,40.7074385,-74.001017,1.86,1,5376
4.0,5th Avenue,40.7834682,-73.9590068,1.86,6,32263
4.0,Spring Street & Thompson Street,40.72488,-74.002619,1.86,8,43030
4.0,Amsterdam Avenue & West 79th Street,40.7831525,-73.9783287,1.86,12,64582
4.0,Broome Street & Elizabeth Street,40.719867,-73.99526,1.86,3,16155
4.0,9th Avenue & West 13th Street,40.740261,-74.005864,1.86,9,48477
4.0,East 66th Street & Madison Avenue,40.7679674,-73.9682154,1.85,14,75531
4.0,6th Avenue & West 28 Street,40.746038,-73.990518,1.85,43,231991
4.0,Barclay Street,40.7133366,-74.0109961,1.85,5,27045
4.0,Broad Street,40.7040261,-74.011576,1.84,5,27164
4.0,West 76th Street & West End Ave.,40.7823951,-73.9825954,1.84,6,32611
4.0,East 108th Street & Madison Avenue,40.7949118,-73.9485547,1.84,4,21753
4.0,East 81st Street & Lexington Avenue,40.7762703,-73.9579394,1.84,9,48990
4.0,6th Avenue & West 31 Street,40.7478958,-73.9891568,1.84,40,217754
4.0,3rd Avenue & East 63rd Street,40.764057,-73.9647558,1.84,26,141659
4.0,Bleecker Street & Broadway,40.7265273,-73.9958473,1.83,13,70987
4.0,9th Avenue & West 53rd Street,40.7653667,-73.9875746,1.83,24,131115
4.0,East 51st Street & Lexington Avenue,40.7571246,-73.9719073,1.83,20,109514
4.0,East 55th Street & Madison Avenue,40.7609894,-73.9733087,1.82,19,104228
4.0,East 91st Street & Lexington Avenue,40.782682,-73.95326,1.82,6,32929
4.0,East 71st Street & Madison Avenue,40.7711,-73.9659332,1.82,11,60396
4.0,7th Avenue & West 19th Street,40.741642,-73.997434,1.82,17,93397
4.0,Broadway & West 29th Street,40.7460463,-73.9886202,1.82,12,65929
4.0,11th Avenue & West 27th Street,40.7513932,-74.0051843,1.82,5,27544
4.0,West 86th Street & West End Ave.,40.7888872,-73.9778627,1.82,10,55092
4.0,7th Avenue & West 31 Street,40.749101,-73.992006,1.81,42,231774
4.0,2nd Avenue & East 12th Street,40.731019,-73.985909,1.81,32,176744
4.0,Amsterdam Avenue & West 61st Street,40.7716655,-73.9866974,1.81,11,60780
4.0,Bedford Street & Carmine Street,40.7298634,-74.0039573,1.81,11,60834
4.0,7th Avenue South & Greenwich Avenue,40.736564,-74.001095,1.81,17,94167
4.0,7th Avenue & West 30 Street,40.748469,-73.992463,1.8,31,171800
4.0,Amsterdam Avenue & West 89th Street,40.7896131,-73.9736025,1.8,7,38802
4.0,5th Avenue & East 68th Street,40.769901,-73.968904,1.8,5,27727
4.0,East 28th Street & FDR Drive,40.739037,-73.9735603,1.8,1,5547
4.0,5th Avenue & East 70th Street,40.771147,-73.967994,1.8,8,44409
4.0,3rd Avenue & East 89th Street,40.7807525,-73.9525725,1.8,15,83295
4.0,Riverside Drive & West 72nd Street,40.7803049,-73.9856663,1.8,4,22233
4.0,7th Avenue & West 41st Street,40.755373,-73.987447,1.79,22,122729
4.0,Columbus Avenue & West 82nd Street,40.783896,-73.9740655,1.79,20,111654
4.0,11th Avenue & West 41st Street,40.7601488,-73.9988039,1.79,30,167895
4.0,Broadway & West 84th Street,40.7870136,-73.9775173,1.78,7,39254
4.0,West 85th Street & West End Ave.,40.7881993,-73.978373,1.78,11,61710
4.0,Greene Street & West Houston Street,40.7261225,-73.9984031,1.78,5,28073
4.0,1st Avenue & East 106th Street,40.7896284,-73.9400642,1.78,22,123923
4.0,Marginal Street,40.8203291,-73.9596517,1.77,1,5637
4.0,12th Avenue & West 55th Street,40.7699701,-73.9947775,1.77,23,129837
4.0,East 34th Street & Madison Avenue,40.747765,-73.982957,1.77,22,124431
4.0,East 35th Street & Lexington Avenue,40.747068,-73.979238,1.76,17,96343
4.0,6th Avenue & White Street,40.7190194,-74.0051717,1.76,9,51049
4.0,East 60th Street & Madison Avenue,40.7642198,-73.9709542,1.76,26,147589
4.0,5th Avenue & East 34th Street,40.748439,-73.98456,1.76,61,346539
4.0,Bleecker Street & Christopher Street,40.7333629,-74.0042443,1.76,5,28469
4.0,Isham Street & Park Terrace West,40.869001,-73.92032,1.75,2,11399
4.0,5th Avenue & East 80th Street,40.777677,-73.96323,1.75,5,28563
4.0,Greenwich Street & Vandam Street,40.726746,-74.008967,1.75,1,5727
4.0,Washington Street & West 11th Street,40.735506,-74.00837,1.74,5,28670
4.0,Manhattan Avenue & West 106th Street,40.798645,-73.9614743,1.74,4,22951
4.0,5th Avenue & West 21st Street,40.7402492,-73.9905314,1.74,14,80422
4.0,8th Avenue & West 30 Street,40.7496742,-73.9952961,1.74,28,160880
4.0,6th Avenue & West 14th Street,40.737361,-73.99684,1.74,70,402992
4.0,Abingdon Square & Bleecker Street,40.7368919,-74.0055186,1.74,3,17285
4.0,East 21st Street & Park Avenue South,40.7389154,-73.9873494,1.73,21,121686
4.0,3rd Place & Battery Place,40.7074569,-74.0171175,1.72,3,17396
4.0,6th Avenue,40.7222367,-74.0053684,1.72,1,5807
4.0,2nd Avenue & East 6th Street,40.727402,-73.988539,1.72,9,52285
4.0,6th Avenue & West 47th Street,40.7580163,-73.9817975,1.72,36,209224
4.0,1st Avenue & East 59th Street,40.759619,-73.9619593,1.72,26,151197
4.0,Harrison Street & West Street,40.7190475,-74.0123246,1.72,17,98978
4.0,Albany Street & Liberty Street,40.7100848,-74.0163751,1.72,5,29118
4.0,Broadway & West 87th Street,40.7889211,-73.9758906,1.71,6,35007
4.0,Crosby Street & East Houston Street,40.7252743,-73.9958121,1.71,6,35025
4.0,East 31st Street & Madison Avenue,40.7458558,-73.9843478,1.71,11,64360
4.0,Avenue B & East 4th Street,40.723278,-73.982524,1.71,17,99505
4.0,West 79th Street & West End Ave.,40.7843497,-73.9811702,1.71,17,99649
4.0,East 10th Street,40.7300663,-73.9875129,1.71,2,11726
4.0,Columbus Avenue & West 93rd Street,40.7909308,-73.9689347,1.71,10,58637
4.0,5th Avenue & East 18th Street,40.7385065,-73.9917962,1.7,23,134935
4.0,2nd Avenue & East 83rd Street,40.7759238,-73.9531654,1.7,11,64582
4.0,Lexington Avenue,40.752116,-73.975558,1.7,12,70579
4.0,Riverside Boulevard & West 68th Street,40.7782003,-73.9885869,1.7,1,5890
4.0,1st Avenue,40.79347,-73.937257,1.7,18,106121
4.0,West 71st Street & West End Avenue,40.7791214,-73.9849974,1.69,14,82679
4.0,3rd Avenue & East 56th Street,40.7596067,-73.9680799,1.69,23,136033
4.0,East 70th Street & Madison Avenue,40.7704757,-73.9663887,1.69,10,59257
4.0,Christopher Street & Hudson Street,40.733055,-74.0063829,1.69,6,35585
4.0,3rd Avenue & East 29th Street,40.7425859,-73.9804102,1.69,18,106758
4.0,Grand Street & West Broadway,40.722384,-74.003768,1.69,14,83048
4.0,7th Avenue South & Waverly Place,40.7355352,-74.0016967,1.68,7,41680
4.0,East 29th Street & Madison Avenue,40.7446233,-73.9852457,1.68,15,89321
4.0,East 45th Street & Madison Avenue,40.754728,-73.977875,1.68,25,148889
4.0,Grove Street & Hudson Street,40.732425,-74.0064889,1.68,4,23868
4.0,97th Street Transverse & Central Park West,40.7916741,-73.9647071,1.68,22,131313
4.0,2nd Avenue & East 90th Street,40.7804348,-73.9498809,1.67,9,53752
4.0,East 75th Street & Lexington Avenue,40.7723778,-73.9607795,1.67,10,59792
4.0,FDR Drive,40.7358393,-73.9751807,1.67,6,35942
4.0,6th Avenue & West 43rd Street,40.755516,-73.983624,1.67,38,227703
4.0,Perry Street & West Street,40.7345431,-74.01004,1.67,11,66035
4.0,Maiden Lane,40.707219,-74.007459,1.66,3,18049
4.0,8th Avenue & Jane Street,40.7381289,-74.0041378,1.66,4,24067
4.0,1st Avenue & East 42nd Street,40.7488901,-73.9699601,1.66,22,132603
4.0,East 84th Street & Park Avenue,40.7789071,-73.9582675,1.66,11,66343
4.0,Bleecker Street & Sullivan Street,40.7288005,-74.0004308,1.66,12,72446
4.0,Chambers Street & Elk Street,40.7134886,-74.0048235,1.66,2,12081
4.0,Broadway & Howard Street,40.719938,-74.001425,1.65,6,36303
4.0,6th Avenue & West 4th Street,40.731706,-74.000954,1.65,21,127162
4.0,8th Avenue & West 52nd Street,40.7635282,-73.9852016,1.65,24,145407
4.0,West 124th Street,40.8103268,-73.9536363,1.65,1,6078
4.0,6th Avenue & West 41st Street,40.754177,-73.984596,1.64,16,97270
4.0,Chambers Street & West Broadway,40.7155224,-74.0092214,1.64,7,42583
4.0,Morningside Drive & West 116th Street,40.806121,-73.959357,1.64,1,6089
3.0,Columbus Avenue & West 61st Street,40.770478,-73.9838503,1.64,6,36547
3.0,Bank Street & Greenwich Street,40.736432,-74.006621,1.64,2,12205
3.0,Clinton Street & Madison Street,40.7129121,-73.9869543,1.64,4,24464
3.0,Bleecker Street & Carmine Street,40.7303374,-74.0024762,1.63,10,61241
3.0,6th Avenue & West 45th Street,40.7567712,-73.9827118,1.63,45,275689
3.0,East 55th Street & Lexington Avenue,40.7596428,-73.9700754,1.63,17,104231
3.0,Broadway & John Street,40.710327,-74.009543,1.63,2,12298
3.0,5th Avenue & Doris C. Freedman Place,40.764898,-73.972553,1.63,22,135319
3.0,East 61st Street & Lexington Avenue,40.7634817,-73.9672707,1.62,11,67786
